row_role,quality_result_id,source_index,model_id,task,case_id,backend,setup_id,run_id,source_run_id,variant,execution_role,performance_claims_emitted,technical_status,task_quality_tier,task_quality_status,task_quality_decision,source_task_quality_decision,task_quality_metric,task_quality_candidate,task_quality_reference,task_quality_delta,task_quality_ci_low,task_quality_ci_high,task_quality_margin,task_quality_bootstrap_repetitions_requested,task_quality_bootstrap_repetitions,task_quality_bootstrap_engine,task_quality_bootstrap_skipped_reason,task_quality_bootstrap_elapsed_s,task_quality_gate_reason,task_quality_gate_reasons,validation_evaluated_count,runtime_precision_identity,quality_policy_sha256,validation_dataset_manifest_sha256,validation_dataset_sha256,validation_image_ids_sha256,validation_ground_truth_sha256,preprocessing_contract_sha256,decoder_contract_sha256,nms_contract_sha256,quality_contract_sha256,algorithm_version,quality_result_contract_version,metric_gate_config,evaluation_fingerprint,reference_identity,reference_predictions_sha256,candidate_predictions_sha256,annotations_sha256,source_request,source_request_sha256,producer_identity_sha256,producer_binding_eligible,guardrails,configured_guardrails,missing_guardrails,guardrail_contract_complete,source_guardrail_contract_complete,row_status,task_quality_ap50_metric,task_quality_ap50_candidate,task_quality_ap50_reference,task_quality_ap50_delta,task_quality_ap50_ci_low,task_quality_ap50_ci_high,task_quality_ap50_margin,task_quality_ap50_decision,task_quality_ap50_status,task_quality_ap50_n,task_quality_ap50_bootstrap_repetitions_requested,task_quality_ap50_bootstrap_repetitions,task_quality_ap50_bootstrap_engine,task_quality_ap50_bootstrap_skipped_reason,task_quality_ap50_bootstrap_elapsed_s,task_quality_ap75_metric,task_quality_ap75_candidate,task_quality_ap75_reference,task_quality_ap75_delta,task_quality_ap75_ci_low,task_quality_ap75_ci_high,task_quality_ap75_margin,task_quality_ap75_decision,task_quality_ap75_status,task_quality_ap75_n,task_quality_ap75_bootstrap_repetitions_requested,task_quality_ap75_bootstrap_repetitions,task_quality_ap75_bootstrap_engine,task_quality_ap75_bootstrap_skipped_reason,task_quality_ap75_bootstrap_elapsed_s,task_quality_bound_value,task_quality_bound_evidence,task_quality_ci_computed
central_quality_result,9a66acf540a940face0770ae8175b0cfdfb8f71d543f243b054474bb48954cbd,2,resnet50,classification,b119,hailo8,orin_nx_hailo8_01,hailo8,hailo8,full,,,completed,screening,inconclusive,inconclusive,inconclusive,top1_accuracy,0.81,0.812,-0.002,-0.014,0.008,0.01,500,500,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,,0.22359635890461504,primary:top1_accuracy:decision:inconclusive;guardrail:top5_accuracy:decision:pass,"[""primary:top1_accuracy:decision:inconclusive"",""guardrail:top5_accuracy:decision:pass""]",500,hailo_hef_sha256:5c85fe8fd888bd99b3e31e119540322383cc308cfbb740e4df4d4babf439e912,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,71032a98e158ca71711a5567de5d46fbf04f05777baa940f74f3c39fdf0c083f,87775e86ef3bcf3ec1e0d0a79696bf2f58fa215d5320ce80167bb1f417c7a177,ea28cf5ac35bd4c9a3321ac97fd559f32fd7a661dc4a93c324fe3ffc54188fa9,,,79ef1647bf24585dc9db2708cd063148bc0e60a8a3f6fa948c5da2ecb9642493,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}",9a66acf540a940face0770ae8175b0cfdfb8f71d543f243b054474bb48954cbd,c4436d8d3d42ba4499f0986749d3b7ae4e20ed6125bf8a2e61f16f131f3de277,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,e035fb0ec2da5b10f04d746c8f053f0bfe0199e995d59b859c9ad6c31ab81ed0,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b119/results_hailo8/task_quality_inputs/full_request.json,888432390eb3438a5244b7095f3635b9c836c24b526cb6d4cfc797658d5b8edb,,False,"{""top5_accuracy"":{""bootstrap_elapsed_s"":0.22359635890461504,""bootstrap_engine"":""management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator"",""bootstrap_repetitions"":500,""bootstrap_repetitions_requested"":500,""bootstrap_skipped_reason"":"""",""candidate"":0.95,""candidate_hits"":475,""ci_high"":0.006,""ci_low"":-0.00809999999999996,""decision"":""pass"",""delta"":-0.002,""margin"":0.01,""metric"":""top5_accuracy"",""n"":500,""point_estimate_comparison_basis"":""integer_hit_counts"",""reference"":0.952,""reference_hits"":476,""sample_count"":500,""status"":""pass""}}","[""top5_accuracy""]",[],True,True,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.014,computed_95_percent_lcb,True
central_quality_result,1709bcabcb7ae884604fbf807d88e811be2e4ad8837e21eb448717a3d10eac14,0,resnet50,classification,full,tensorrt,orin_nx_hailo8_01,native_full_tensorrt,native_full_tensorrt,full,full_quality_only,False,completed,screening,pass,pass,pass,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.16668627806939185,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,"[""primary:top1_accuracy:decision:pass"",""primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical"",""guardrail:top5_accuracy:decision:pass"",""guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical""]",500,fp16,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,71032a98e158ca71711a5567de5d46fbf04f05777baa940f74f3c39fdf0c083f,87775e86ef3bcf3ec1e0d0a79696bf2f58fa215d5320ce80167bb1f417c7a177,ea28cf5ac35bd4c9a3321ac97fd559f32fd7a661dc4a93c324fe3ffc54188fa9,,,79ef1647bf24585dc9db2708cd063148bc0e60a8a3f6fa948c5da2ecb9642493,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}",1709bcabcb7ae884604fbf807d88e811be2e4ad8837e21eb448717a3d10eac14,c4436d8d3d42ba4499f0986749d3b7ae4e20ed6125bf8a2e61f16f131f3de277,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/results_native_full_tensorrt/task_quality_inputs/full_request.json,8dfc75a1730604f8159de7a3f45f0c80337174ef704d07236d92d14a46bbfb0f,6fd55f9a978cab48d539f5620d89465236dc44b3c3a5a682be3c9591445e4b93,True,"{""top5_accuracy"":{""bootstrap_elapsed_s"":0.16668627806939185,""bootstrap_engine"":""management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator"",""bootstrap_repetitions"":0,""bootstrap_repetitions_requested"":500,""bootstrap_skipped_reason"":""candidate_reference_identical"",""candidate"":0.952,""candidate_hits"":476,""ci_high"":0.0,""ci_low"":0.0,""decision"":""pass"",""delta"":0.0,""margin"":0.01,""metric"":""top5_accuracy"",""n"":500,""point_estimate_comparison_basis"":""integer_hit_counts"",""reference"":0.952,""reference_hits"":476,""sample_count"":500,""status"":""pass""}}","[""top5_accuracy""]",[],True,True,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed:candidate_reference_identical,False
central_quality_result,9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,1,resnet50,classification,b119,ort_tensorrt,orin_nx_hailo8_01,ort_tensorrt,ort_tensorrt,composed,,,completed,screening,pass,pass,pass,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.15657290699891746,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,"[""primary:top1_accuracy:decision:pass"",""primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical"",""guardrail:top5_accuracy:decision:pass"",""guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical""]",500,fp16,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,71032a98e158ca71711a5567de5d46fbf04f05777baa940f74f3c39fdf0c083f,87775e86ef3bcf3ec1e0d0a79696bf2f58fa215d5320ce80167bb1f417c7a177,ea28cf5ac35bd4c9a3321ac97fd559f32fd7a661dc4a93c324fe3ffc54188fa9,,,79ef1647bf24585dc9db2708cd063148bc0e60a8a3f6fa948c5da2ecb9642493,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}",9e0a6b42efe81233e093f79484c1c8b0d2caafa1c49185bfa97009b35b687015,c4436d8d3d42ba4499f0986749d3b7ae4e20ed6125bf8a2e61f16f131f3de277,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b119/results_ort_tensorrt/task_quality_inputs/composed_request.json,5f37144efd4213a564f60167042a075793439615e9238d723482ea7c6f9d2146,,False,"{""top5_accuracy"":{""bootstrap_elapsed_s"":0.15657290699891746,""bootstrap_engine"":""management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator"",""bootstrap_repetitions"":0,""bootstrap_repetitions_requested"":500,""bootstrap_skipped_reason"":""candidate_reference_identical"",""candidate"":0.952,""candidate_hits"":476,""ci_high"":0.0,""ci_low"":0.0,""decision"":""pass"",""delta"":0.0,""margin"":0.01,""metric"":""top5_accuracy"",""n"":500,""point_estimate_comparison_basis"":""integer_hit_counts"",""reference"":0.952,""reference_hits"":476,""sample_count"":500,""status"":""pass""}}","[""top5_accuracy""]",[],True,True,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed:candidate_reference_identical,False
central_quality_result,d782b32850de3ef1051bf8a381b5a50201cf6ce1d72c027a02db2b04845b9c8d,3,resnet50,classification,b119,ort_tensorrt,orin_nx_hailo8_01,ort_tensorrt,ort_tensorrt,full,,,completed,screening,pass,pass,pass,top1_accuracy,0.812,0.812,0.0,0.0,0.0,0.01,500,0,management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator,candidate_reference_identical,0.9668459680397063,primary:top1_accuracy:decision:pass;primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical;guardrail:top5_accuracy:decision:pass;guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical,"[""primary:top1_accuracy:decision:pass"",""primary:top1_accuracy:bootstrap_skipped_reason:candidate_reference_identical"",""guardrail:top5_accuracy:decision:pass"",""guardrail:top5_accuracy:bootstrap_skipped_reason:candidate_reference_identical""]",500,fp16,58bf34c5760ed51e4ff35faee4055891caf624b2722cb375df9d419863efa9c4,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,64a7ef3bf55352bb39ef86f25fe73e6ff18a51ed1a02c8aca4940178f69e7b6c,71032a98e158ca71711a5567de5d46fbf04f05777baa940f74f3c39fdf0c083f,87775e86ef3bcf3ec1e0d0a79696bf2f58fa215d5320ce80167bb1f417c7a177,ea28cf5ac35bd4c9a3321ac97fd559f32fd7a661dc4a93c324fe3ffc54188fa9,,,79ef1647bf24585dc9db2708cd063148bc0e60a8a3f6fa948c5da2ecb9642493,management_paired_quality_v2:classification-accuracy-v2,2,"{""guardrails"":{""top5_accuracy_margin"":0.01},""non_inferiority_margin"":0.01,""primary_metric"":""top1_accuracy""}",d782b32850de3ef1051bf8a381b5a50201cf6ce1d72c027a02db2b04845b9c8d,c4436d8d3d42ba4499f0986749d3b7ae4e20ed6125bf8a2e61f16f131f3de277,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,24df52d0032a21e600cf61db63d747d1ca56a8bd72da3b1829d0fe6f22262d40,059b455d572771f5264a580d38027ff35c7c066fc160eaec4a249500ac1286e9,models/resnet50/benchmark_results/quality_inputs/orin_nx_hailo8_01/results/b119/results_ort_tensorrt/task_quality_inputs/full_request.json,c40ed0de751fd898d6aa5abcf8705331bbe158b2be5c3f1d09e4871394abcd9b,,False,"{""top5_accuracy"":{""bootstrap_elapsed_s"":0.9668459680397063,""bootstrap_engine"":""management_process_pool:onnx_splitpoint_tool.quality_metrics:classification_quality_evaluator"",""bootstrap_repetitions"":0,""bootstrap_repetitions_requested"":500,""bootstrap_skipped_reason"":""candidate_reference_identical"",""candidate"":0.952,""candidate_hits"":476,""ci_high"":0.0,""ci_low"":0.0,""decision"":""pass"",""delta"":0.0,""margin"":0.01,""metric"":""top5_accuracy"",""n"":500,""point_estimate_comparison_basis"":""integer_hit_counts"",""reference"":0.952,""reference_hits"":476,""sample_count"":500,""status"":""pass""}}","[""top5_accuracy""]",[],True,True,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_computed:candidate_reference_identical,False
